UGLY_TRUTH_DVS557.avi	a man is walking in a chair and looking at a woman .
THE_DESCENDANTS_DVS460.avi	a man is running out of a car and a woman is standing in the water .
THE_BOUNTY_HUNTER_DVS503.avi	a man is walking on a stage and singing into a microphone .
BLINDDATING_DVS108.avi	a man is sitting on a bed and laughing .
FRIENDS_WITH_BENEFITS_DVS348.avi	a man in a suit is walking through a door .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS71.avi	a man is standing in a chair and looking at a window .
BLINDDATING_DVS18.avi	a man is talking to a woman and she is talking .
JACK_AND_JILL_DVS95.avi	a woman is kissing a man on the bed .
SPARKLE_2012_DVS240.avi	a man is singing on a stage and singing into a microphone .
THE_BOUNTY_HUNTER_DVS99.avi	a man is sitting in a chair and talking .
THE_DESCENDANTS_DVS92.avi	a person is walking down a road and jumping .
PUBLIC_ENEMIES_DVS387.avi	a man is walking on a stage and singing into a microphone .
THE_DESCENDANTS_DVS484.avi	a man is looking at something and smiling .
UGLY_TRUTH_DVS281.avi	a woman is walking down a catwalk with a red dress .
THE_DESCENDANTS_DVS517.avi	a man is looking at a woman and then looks at him .
THE_BOUNTY_HUNTER_DVS271.avi	a woman is talking to a man and she is talking .
PUBLIC_ENEMIES_DVS270.avi	a man is standing in a room and smoking a cigarette .
UGLY_TRUTH_DVS32.avi	a man and woman are sitting in a chair and talking to each other .
UGLY_TRUTH_DVS433.avi	a man is walking and a woman is looking at him .
JACK_AND_JILL_DVS22.avi	a man is playing a guitar and singing .
THE_DESCENDANTS_DVS445.avi	a man is looking at a woman and then she kisses him .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS631.avi	a man is walking in a room with a woman in a room .
SPARKLE_2012_DVS294.avi	a woman is looking at a man and then she smiles .
THE_DESCENDANTS_DVS530.avi	a man is looking at a woman and smiling .
SPARKLE_2012_DVS377.avi	a man is looking at a woman and smiling .
PUBLIC_ENEMIES_DVS253.avi	a woman is sitting in a car and smoking a cigarette .
SPARKLE_2012_DVS404.avi	a woman is walking down a hallway .
FRIENDS_WITH_BENEFITS_DVS364.avi	a man and woman are looking at each other and talking .
INSIDE_MAN_DVS153.avi	a man is looking at a window and then looks up .
PUBLIC_ENEMIES_DVS583.avi	a man is standing in a chair and smoking .
BLINDDATING_DVS199.avi	a man is talking to a woman and smiling .
JACK_AND_JILL_DVS41.avi	a man is walking and dancing in a room .
SPARKLE_2012_DVS251.avi	a man is walking through a door and a woman is dancing .
PUBLIC_ENEMIES_DVS657.avi	a man is standing in a room and smoking a cigarette .
THE_BOUNTY_HUNTER_DVS467.avi	a man is sitting on a couch and talking .
UGLY_TRUTH_DVS466.avi	a woman is holding a baby and a man is kissing .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS502.avi	a man is driving in a car and smoking .
FRIENDS_WITH_BENEFITS_DVS369.avi	a man is surfing a wave on a surfboard .
THE_DESCENDANTS_DVS598.avi	a man and woman are kissing each other .
PUBLIC_ENEMIES_DVS56.avi	a man is riding a horse and a horse is running .
SPARKLE_2012_DVS104.avi	a woman is looking at a window and then she is looking at her .
SPARKLE_2012_DVS276.avi	a man is looking at a woman and then looks at him .
UGLY_TRUTH_DVS605.avi	a woman with blonde hair is talking and smiling .
FRIENDS_WITH_BENEFITS_DVS338.avi	a group of people are dancing in a room .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS457.avi	a woman is kissing a man on the cheek .
SPARKLE_2012_DVS502.avi	a man is standing in a room with a gun .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS662.avi	a man is looking at a woman and then looks away .
INSIDE_MAN_DVS197.avi	a man is sitting in a chair and talking .
INSIDE_MAN_DVS393.avi	a woman is looking at a man in a car .
THE_DESCENDANTS_DVS117.avi	a man is standing in a chair and looking at a woman .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS356.avi	a woman is looking at a man and then she smiles .
THE_DESCENDANTS_DVS241.avi	a man with a beard is smiling and laughing .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS391.avi	a man is walking through a door and then falls off .
THE_BOUNTY_HUNTER_DVS291.avi	a man is sitting in a car and looking at a window .
SPARKLE_2012_DVS168.avi	a man is sitting on a chair and holding a phone .
BLINDDATING_DVS64.avi	a woman with long hair is talking and smiling .
SPARKLE_2012_DVS344.avi	a woman is looking at a window and then she smiles .
THE_DESCENDANTS_DVS214.avi	a man is standing on a train and looking at a window .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS671.avi	a car is driving on a stage at night .
UGLY_TRUTH_DVS377.avi	a woman is looking at a man and then she smiles .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS192.avi	a woman is talking to a man and is talking .
THE_DESCENDANTS_DVS702.avi	a man is holding a woman s hand and kissing her .
THE_BOUNTY_HUNTER_DVS418.avi	a woman is looking at a man and then she smiles .
UGLY_TRUTH_DVS63.avi	a man is singing into a microphone and playing guitar .
JACK_AND_JILL_DVS442.avi	a man is dancing in front of a crowd of people .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS351.avi	a man is looking at a woman and then she is talking to him .
UGLY_TRUTH_DVS325.avi	a man is looking at a woman and then looks at him .
BLINDDATING_DVS227.avi	a man is dancing in front of a crowd of people .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS224.avi	a woman is walking down a hallway and then she is holding a wall .
FRIENDS_WITH_BENEFITS_DVS46.avi	a man is standing in a room and looking at a window .
THE_DESCENDANTS_DVS450.avi	a man is looking at something and is looking at him .
INSIDE_MAN_DVS258.avi	a man is standing in a chair and looking at a table .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS530.avi	a man is walking through a door and looking at a woman .
SPARKLE_2012_DVS423.avi	a man is looking at a woman and then looks at him .
SPARKLE_2012_DVS74.avi	a man is standing in a chair and talking .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS542.avi	a man is driving in a car and looking at a car .
JACK_AND_JILL_DVS98.avi	a woman is doing a dance routine in a wrestling ring .
INSIDE_MAN_DVS109.avi	a man is holding a woman s hand and then she is talking to him .
JACK_AND_JILL_DVS177.avi	a man with a beard is talking to someone .
JACK_AND_JILL_DVS264.avi	a group of people are dancing and singing .
THE_DESCENDANTS_DVS193.avi	a man is walking in a chair and looking at a woman .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS136.avi	a man is doing a dance on a bed .
JACK_AND_JILL_DVS39.avi	a man is looking at a woman and then looks at him .
UGLY_TRUTH_DVS290.avi	a woman is sitting on a couch and talking .
JACK_AND_JILL_DVS170.avi	a man is looking at a woman and then looks at him .
SPARKLE_2012_DVS618.avi	a woman is singing into a microphone and dancing .
UGLY_TRUTH_DVS33.avi	a man and woman are sitting together .
THE_BOUNTY_HUNTER_DVS100.avi	a man is holding a microphone and talking .
BLINDDATING_DVS61.avi	a man and woman are sitting together and one is talking .
INSIDE_MAN_DVS418.avi	a man is dancing and waving his hands .
BLINDDATING_DVS21.avi	a man is looking at a woman and then looks at him .
PUBLIC_ENEMIES_DVS648.avi	a man is walking through a window and looking at a woman .
UGLY_TRUTH_DVS245.avi	a man is standing in a room and looking at a woman .
INSIDE_MAN_DVS367.avi	a woman is dancing in a room .
THE_DESCENDANTS_DVS531.avi	a man is looking at a woman and smiling .
THE_BOUNTY_HUNTER_DVS495.avi	a man is singing and dancing on stage .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS230.avi	a woman is walking through a door and a man is talking .
THE_DESCENDANTS_DVS336.avi	a person is playing with a piece of food .
SPARKLE_2012_DVS580.avi	a man is looking at a woman and then looks at him .
UGLY_TRUTH_DVS510.avi	a man is walking down a hallway and talking .
JACK_AND_JILL_DVS212.avi	a man is standing in a chair and looking at a woman .
JACK_AND_JILL_DVS316.avi	a man is playing drums and singing on a stage .
SPARKLE_2012_DVS64.avi	a man is looking at a woman and then looks at him .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS431.avi	a woman is holding a baby and kissing a man .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS95.avi	a man is driving in a car and smoking .
SPARKLE_2012_DVS239.avi	a man is talking to a woman and she is talking .
PUBLIC_ENEMIES_DVS633.avi	a woman is walking in a room and then looks down .
JACK_AND_JILL_DVS166.avi	a woman with long hair is walking and dancing .
THE_DESCENDANTS_DVS666.avi	a man is running on a field and jumping into a wall .
INSIDE_MAN_DVS144.avi	a man is sitting in a chair and waving his hands .
SPARKLE_2012_DVS307.avi	a man is looking at a woman and smiling .
FRIENDS_WITH_BENEFITS_DVS358.avi	a man is sitting in a chair and talking .
THE_DESCENDANTS_DVS363.avi	a man is walking in a house and looking at a woman .
THE_DESCENDANTS_DVS731.avi	a man is looking at a woman and then she is kissing .
BLINDDATING_DVS171.avi	a woman with a red face is looking at something .
UGLY_TRUTH_DVS638.avi	a man is looking at a woman and smiling .
THE_BOUNTY_HUNTER_DVS325.avi	a man is looking at another man and smiling .
THE_DESCENDANTS_DVS424.avi	a person is standing in a room and looking at a window .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS494.avi	a man is holding a woman and kissing her .
BLINDDATING_DVS325.avi	a man and woman are sitting in a bed and talking to each other .
SPARKLE_2012_DVS317.avi	a man is looking at a window and a cat is playing with a door .
THE_BOUNTY_HUNTER_DVS30.avi	a woman is walking and a man is walking in a chair .
UGLY_TRUTH_DVS634.avi	a woman is smiling and then she is talking .
PUBLIC_ENEMIES_DVS561.avi	a man is looking at a woman who is looking at him .
SPARKLE_2012_DVS543.avi	a man is holding a woman s hand and then she kisses him .
SPARKLE_2012_DVS60.avi	a man is standing in a group of people and talking to a woman .
JACK_AND_JILL_DVS196.avi	a man is sitting on a couch and talking .
THE_BOUNTY_HUNTER_DVS147.avi	a man is walking through a door and a woman is watching him .
THE_DESCENDANTS_DVS555.avi	a man is looking at a woman and then looks at him .
INSIDE_MAN_DVS188.avi	a man is playing the piano and looking at a window .
THE_DESCENDANTS_DVS116.avi	a man is standing in a dark room .
JACK_AND_JILL_DVS360.avi	a man with a guitar is singing into a microphone .
PUBLIC_ENEMIES_DVS41.avi	a man is sitting in a car and smoking .
UGLY_TRUTH_DVS341.avi	a woman is standing in a chair and looking at a man .
SPARKLE_2012_DVS254.avi	a man is walking in a room with a woman in a suit .
JACK_AND_JILL_DVS297.avi	a man in a red jacket is looking at something .
JACK_AND_JILL_DVS82.avi	a woman is standing in a chair and talking .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS469.avi	a man is talking to a woman and she is holding a microphone .
THE_BOUNTY_HUNTER_DVS394.avi	a man is standing in a room and looking at a woman .
JACK_AND_JILL_DVS169.avi	a man is looking at something and is looking at him .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS482.avi	a man is sitting on a couch and looking at a table .
THE_BOUNTY_HUNTER_DVS366.avi	a woman is sitting in a car and talking .
THE_DESCENDANTS_DVS215.avi	a person is standing in a forest and looking at a window .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS204.avi	a woman is dancing and waving her hands .
THE_BOUNTY_HUNTER_DVS459.avi	a man is standing in a chair and looking at a woman .
UGLY_TRUTH_DVS473.avi	a man and woman are dancing together .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS517.avi	a man is looking at a woman and then looks at him .
BLINDDATING_DVS16.avi	a man is standing in a chair and looking at a woman .
PUBLIC_ENEMIES_DVS628.avi	a man is looking at a window of a window .
THE_DESCENDANTS_DVS125.avi	a man is standing in a bed and smoking .
THE_DESCENDANTS_DVS216.avi	a person is walking through a forest and looking at a window .
JACK_AND_JILL_DVS210.avi	a man is sitting on a chair and talking .
THE_DESCENDANTS_DVS247.avi	a man and woman are dancing together .
UGLY_TRUTH_DVS385.avi	a man is standing in a car and looking at a window .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS123.avi	a man is looking at a woman and then looks at him .
JACK_AND_JILL_DVS46.avi	a man is doing a trick on a skateboard .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS309.avi	a man and woman are dancing together .
UGLY_TRUTH_DVS294.avi	a man is walking through a window of a building .
PUBLIC_ENEMIES_DVS172.avi	a man is standing in a room and looking at a woman .
FRIENDS_WITH_BENEFITS_DVS15.avi	a man is walking down a hallway with a dark background .
THE_DESCENDANTS_DVS794.avi	a woman is walking in the ocean on a beach .
BLINDDATING_DVS263.avi	a man is looking at a woman and then looks at him .
THE_BOUNTY_HUNTER_DVS224.avi	a man is sitting on a bed and is sitting on a bed .
THE_DESCENDANTS_DVS526.avi	a man is looking at a window and a woman is looking at him .
PUBLIC_ENEMIES_DVS266.avi	a man is walking through a door and looking at a woman .
PUBLIC_ENEMIES_DVS223.avi	a man is walking through a door and looking at a window .
FRIENDS_WITH_BENEFITS_DVS50.avi	a car is moving on a stage at night .
PUBLIC_ENEMIES_DVS691.avi	a man is sitting in a chair and looking at a woman .
THE_DESCENDANTS_DVS149.avi	a woman is singing and dancing on stage .
PUBLIC_ENEMIES_DVS587.avi	a man is kissing a woman s face .
UGLY_TRUTH_DVS329.avi	a man is sitting on a chair and talking .
PUBLIC_ENEMIES_DVS261.avi	a man is looking at a woman who is lying on a bed .
SPARKLE_2012_DVS35.avi	a man is looking at a woman and they are watching .
UGLY_TRUTH_DVS437.avi	a man is talking to a woman and she is holding a microphone .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS328.avi	a man is walking through a door and looking at a woman .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS191.avi	a group of people are dancing together .
PUBLIC_ENEMIES_DVS618.avi	a man is looking at a woman and looking at him .
INSIDE_MAN_DVS290.avi	a man is walking through a door and falling into a wall .
SPARKLE_2012_DVS334.avi	a man is sitting in a chair and playing a guitar .
THE_DESCENDANTS_DVS814.avi	a man is sitting on a bed and talking .
THE_BOUNTY_HUNTER_DVS50.avi	a man is standing in a car and looking at a window .
THE_DESCENDANTS_DVS513.avi	a man is looking at a woman and then she kisses him .
THE_BOUNTY_HUNTER_DVS460.avi	a woman is singing into a microphone and dancing .
PUBLIC_ENEMIES_DVS274.avi	a man is looking at something and is looking at something .
FRIENDS_WITH_BENEFITS_DVS123.avi	a man is walking in a chair and is walking by a door .
SPARKLE_2012_DVS625.avi	a woman is sitting in a chair and laughing .
BLINDDATING_DVS125.avi	a man is standing in a chair and looking at a woman .
SPARKLE_2012_DVS198.avi	a man is walking in a chair and is dancing .
FRIENDS_WITH_BENEFITS_DVS215.avi	a man is sitting in a chair and talking .
UGLY_TRUTH_DVS235.avi	a man is doing a dance on a skateboard .
BLINDDATING_DVS347.avi	a man is talking to a woman and she is talking .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS481.avi	a man is doing a dance on a skateboard .
THE_BOUNTY_HUNTER_DVS205.avi	a man is walking and waving his arms .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS590.avi	a man and woman are dancing together .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS105.avi	a man is standing in a room with a gun .
SPARKLE_2012_DVS406.avi	a man is kissing a woman on the cheek .
THE_DESCENDANTS_DVS483.avi	a man with a beard is looking at something .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS254.avi	a man and a woman are kissing each other .
JACK_AND_JILL_DVS437.avi	a man is sitting on a couch and talking .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS605.avi	a man is walking down a street and looking at a woman .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS42.avi	a man is smoking a cigarette and blowing smoke .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS396.avi	a man is walking through a door and looking at a woman .
THE_BOUNTY_HUNTER_DVS42.avi	a woman is looking at a man and then she is looking at her .
PUBLIC_ENEMIES_DVS354.avi	a man is kissing a woman on the cheek .
INSIDE_MAN_DVS413.avi	a man is walking through a door and talking .
BLINDDATING_DVS137.avi	a woman is talking to a man and is looking at him .
UGLY_TRUTH_DVS458.avi	a man is standing in a crowd of people and talking to a woman .
PUBLIC_ENEMIES_DVS438.avi	a man is sitting in a chair and looking at a woman .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS45.avi	a man is walking and holding a gun .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS373.avi	a woman is walking down a street with a red dress .
THE_BOUNTY_HUNTER_DVS491.avi	a woman is doing a dance on a mat .
THE_DESCENDANTS_DVS465.avi	a man is jumping on a roof and jumping into a lake .
THE_DESCENDANTS_DVS541.avi	a woman is walking down a catwalk .
BLINDDATING_DVS236.avi	a man is talking to a woman and is talking to him .
PUBLIC_ENEMIES_DVS204.avi	a man is standing in a room with a woman in a suit .
THE_DESCENDANTS_DVS591.avi	a woman is talking to a man and she is talking .
INSIDE_MAN_DVS330.avi	a man is standing in front of a window and talking .
UGLY_TRUTH_DVS286.avi	a woman is holding a microphone and talking .
JACK_AND_JILL_DVS71.avi	a man is holding a glass and talking .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS64.avi	a car is driving on a road and crashes into a car .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS75.avi	a man is looking at a woman and then looks away .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS681.avi	a man is singing and dancing on stage .
BLINDDATING_DVS206.avi	a man is sitting in a car and looking at a woman .
UGLY_TRUTH_DVS577.avi	a man is looking at a woman and then looks at him .
INSIDE_MAN_DVS193.avi	a woman is sitting in a chair and looking at a man .
THE_DESCENDANTS_DVS260.avi	a man is looking at a woman and smiling .
UGLY_TRUTH_DVS256.avi	a man is standing in a room with a gun .
INSIDE_MAN_DVS134.avi	a man is standing in a chair and smoking .
THE_DESCENDANTS_DVS142.avi	a man is standing in a pool and looking at a pool .
PUBLIC_ENEMIES_DVS636.avi	a man is looking at something and then looks up .
THE_BOUNTY_HUNTER_DVS496.avi	a man is singing and dancing on a stage .
THE_BOUNTY_HUNTER_DVS84.avi	a man is standing in a door and looking at a woman .
PUBLIC_ENEMIES_DVS145.avi	a man and a woman are looking at each other and one is talking .
INSIDE_MAN_DVS336.avi	a man is standing in a dark room .
THE_BOUNTY_HUNTER_DVS353.avi	a man is riding a boat and a woman is swimming in the water .
SPARKLE_2012_DVS545.avi	a man is sitting in a chair and looking at a woman .
THE_BOUNTY_HUNTER_DVS199.avi	a woman is walking and a man is watching a man .
PUBLIC_ENEMIES_DVS174.avi	a man and woman are looking at each other and talking .
THE_DESCENDANTS_DVS367.avi	a car is driving on a road and smoking .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS438.avi	a man is jumping off a ramp and falls into a pool .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS259.avi	a man in a suit is dancing in a group of people .
THE_DESCENDANTS_DVS219.avi	a person is standing in a pool and is falling off a cliff .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS132.avi	a man is walking down a hallway and holding a phone .
SPARKLE_2012_DVS197.avi	a man is talking to a woman and she is looking at her .
THE_DESCENDANTS_DVS144.avi	a man is sitting in a chair and looking at a woman .
BLINDDATING_DVS226.avi	a man and woman are dancing in a room .
PUBLIC_ENEMIES_DVS689.avi	a man is looking at a woman and then looks down .
JACK_AND_JILL_DVS138.avi	a man is sitting on a chair and talking .
INSIDE_MAN_DVS195.avi	a man is looking at a woman and then she kisses him .
BLINDDATING_DVS308.avi	a woman is talking to a man and she is talking .
JACK_AND_JILL_DVS333.avi	a group of people are dancing in a studio .
PUBLIC_ENEMIES_DVS451.avi	a man is walking through a window of a building .
INSIDE_MAN_DVS315.avi	a man is standing in a room with a gun .
INSIDE_MAN_DVS83.avi	a man is standing in a room with a door .
UGLY_TRUTH_DVS593.avi	a man is walking down the hallway .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS131.avi	a woman is sitting in a chair and smiling .
UGLY_TRUTH_DVS300.avi	a man is walking through a window of a building .
UGLY_TRUTH_DVS375.avi	a man is standing in a room and looking at a woman .
PUBLIC_ENEMIES_DVS543.avi	a man is looking at a woman and looking at a man .
UGLY_TRUTH_DVS280.avi	a man is standing in a room and looking at a woman .
JACK_AND_JILL_DVS283.avi	a woman is holding a man s hand and then they are dancing .
FRIENDS_WITH_BENEFITS_DVS236.avi	a woman is walking down a hallway and then looks at a man .
THE_BOUNTY_HUNTER_DVS419.avi	a woman is looking at a man and smiling .
FRIENDS_WITH_BENEFITS_DVS351.avi	a man is walking in a chair and is talking to a woman .
INSIDE_MAN_DVS323.avi	a man is playing guitar on stage .
PUBLIC_ENEMIES_DVS690.avi	a woman is looking at a window and then she looks up .
SPARKLE_2012_DVS205.avi	a man is dancing in a crowd of people .
PUBLIC_ENEMIES_DVS39.avi	a man is walking in a room with a woman in a suit .
UGLY_TRUTH_DVS364.avi	a man and woman are sitting together and one is talking .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS665.avi	a man is looking at a woman and then looks at him .
UGLY_TRUTH_DVS615.avi	a man is walking in a room with a woman in a suit .
BLINDDATING_DVS151.avi	a woman is standing in a chair and holding a phone .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS282.avi	a man is walking down a hallway and waving his hands .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS297.avi	a man and a woman are dancing together .
SPARKLE_2012_DVS465.avi	a man is looking at a window and then looks up .
INSIDE_MAN_DVS208.avi	a man is walking through a door and looking at a woman .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS490.avi	a man is looking at a window and a woman is looking at him .
FRIENDS_WITH_BENEFITS_DVS332.avi	a man is talking to a woman who is sitting on a couch .
THE_BOUNTY_HUNTER_DVS197.avi	a woman is talking to a man and is looking at him .
INSIDE_MAN_DVS16.avi	a man is walking and a woman is walking away .
BLINDDATING_DVS333.avi	a man is standing in a chair and is talking .
THE_DESCENDANTS_DVS633.avi	a man is sitting in a chair and smoking a cigarette .
JACK_AND_JILL_DVS128.avi	a man is sitting in a car and talking .
THE_DESCENDANTS_DVS771.avi	a car is crashing on a road and is crashing .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS592.avi	a man is standing in front of a window and talking .
THE_BOUNTY_HUNTER_DVS258.avi	a man is standing in a door and looking at a woman .
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS407.avi	a man in a red shirt is looking at a woman .
THE_BOUNTY_HUNTER_DVS382.avi	a man is looking at a woman and then looks at him .
INSIDE_MAN_DVS41.avi	a white car is driving on a road .
PUBLIC_ENEMIES_DVS544.avi	a man is looking at a woman and then looks at him .
